HOUR,TOTALLOAD,PRICE,WIND,SOLAR
0,57.8597947802874,55460.06527669525,0.2223069672449787,0.0
1,57.91604490549386,50858.837685113016,0.2173157075804477,0.0
2,58.00287694206757,51496.357170693685,0.2176962149593262,0.0
3,58.34620509845196,54295.899259547936,0.2194502991865236,0.0
4,59.160566726686994,57926.98850350741,0.2148308136683224,0.0
5,60.54595278023379,65743.53176149649,0.2098918246346555,0.0
6,62.06128045448874,80766.8170303975,0.2009625119381854,0.0
7,62.956663155670896,92408.4772018706,0.1898358430638543,0.0003778672689519
8,63.46792441372709,142245.87003117692,0.1734874521632712,0.0421974058834256
9,64.04877927049041,156908.81819953234,0.1615577850886665,0.1412790626812229
10,63.912178654646894,134041.27143413873,0.1449198767067405,0.2244656197286985
11,63.15736087594936,93489.4885035074,0.1220829862980826,0.3433332541179932
12,61.83042138610333,83095.14906469213,0.0977841834281189,0.4421975220324704
13,60.18882898608405,75278.60580670304,0.1002001077436229,0.5228278609485518
14,58.85070673297871,73476.92030397506,0.1063028181796366,0.5387230562971309
15,58.110096822088245,70289.3228760717,0.1000793041057759,0.4958959330326256
16,58.74287540163769,76498.20830085737,0.0906317668034458,0.3795569914715334
17,61.958845630042624,129301.45265003898,0.0809026515969572,0.0668424043012687
18,65.09924368708553,163588.91367887764,0.0908942106879754,0.0
19,65.4286624195969,150450.46862821514,0.1056878980155016,0.0
20,65.37193480433858,131352.6022992985,0.1223636767691311,0.0
21,64.35120376153601,100502.20284489478,0.1419875663859093,0.0
22,62.172568901973214,95651.511106781,0.1646647592445948,0.0
23,60.09068400360798,79214.59567420109,0.1707275623065294,0.0
24,58.54928217193526,79990.7063522993,0.162683905934298,0.0
25,57.77612634163124,69485.49395947,0.1499533673601612,0.0
26,57.470131465646325,71896.98070927514,0.1498435428214911,0.0
27,57.645146701027016,78604.79442712392,0.142591774098337,0.0
28,58.62351940891076,114860.2503897116,0.1332800726129628,0.0
29,60.99989936408804,132572.20479345284,0.1189855449331701,0.0
30,64.16713414114882,449003.61554949335,0.1064293608331533,0.0
31,65.99981251794219,511092.46979734994,0.1020391958342332,0.0002088627622973
32,66.60964049130934,313600.0204598597,0.096477809900895,0.0292537095852849
33,67.3173915428754,256195.54851909587,0.0859612673433638,0.1051658159284751
34,67.53429468555392,167580.34002338268,0.0815225554195762,0.1561080669845371
35,67.03757966221595,126695.93823070927,0.0791982223981954,0.2142298023684592
36,66.15519300342059,100058.71102883866,0.0855079390492645,0.2548512593171639
37,65.47869994478137,87003.42069368667,0.0914594265831593,0.2243680628726587
38,65.06996811175812,82180.44719407638,0.1056215548196674,0.2075640273247023
39,65.12883943344329,83289.17673421669,0.1234674384853502,0.179548366471854
40,66.08998871674899,98645.08086515978,0.1402527399515273,0.1210151629744906
41,68.67462660075275,212511.6046375682,0.1516504135531399,0.0237248986090534
42,70.65944958764958,272798.7733826968,0.1662869874499076,0.0
43,70.47156893111557,193801.7936477007,0.1678015500203969,0.0
44,69.7336104232155,174593.05436477007,0.1731800702133275,0.0
45,67.96093036563569,125420.89925954794,0.2009745724569865,0.0
46,65.07701819462622,108873.110872954,0.2488700230364984,0.0
47,62.834619098290105,85728.38172252533,0.2963496626112831,0.0
48,61.64416182735724,71758.3895167576,0.3481723709836105,0.0
49,61.39028618428711,67683.80845674202,0.3772560453051136,0.0
50,61.61605682745573,67074.00720966485,0.400097799006551,0.0
51,62.42605796692014,69208.31157443492,0.4098036380870107,0.0
52,63.88812702898606,104077.85561184723,0.4080465365584431,0.0
53,66.7815307359782,125559.49045206548,0.4054274705924699,0.0
54,70.55467832438751,280947.935502728,0.4075918705156816,0.0
55,71.71801920079064,259992.9471940764,0.4151018671561923,0.0022535812506157
56,69.98827294254106,168190.14127045986,0.3494127486861997,0.2036590584558018
57,66.89980192582745,163838.37782540917,0.2536125202889161,0.643918569863188
58,63.4897663082291,144491.047349961,0.1793729877378638,0.724226277872665
59,59.88218001429174,127000.83885424784,0.1393557421831881,0.7312111389152791
60,56.40463322545478,114111.85795011692,0.1145362317087802,0.7213989306471953
61,53.60700301987022,107487.19894777864,0.1022426017325366,0.7226757098867239
62,51.14372987286588,104161.01032735776,0.0984236615074508,0.7361874471453655
63,49.6211487784615,104798.52981293842,0.0868544196962061,0.7024192878290672
64,49.53493471583536,113308.0290335152,0.0626109339380414,0.4949941212482353
65,52.41958654152821,133265.16075604054,0.0380958345691454,0.0866633335484075
66,56.70933098704527,170823.37392829306,0.0357427989345619,0.0
67,58.01808385145,161066.55397505846,0.0405246790007918,0.0
68,58.79444992770227,160207.2885814497,0.07099713368368,0.0
69,58.4463584428396,143493.19076383475,0.119159896479735,0.0
70,56.66439469616798,128054.13191738114,0.1563408559019029,0.0
71,55.08182731567271,123258.87665627435,0.1668300789000072,0.0
72,54.22198238429885,98451.05319563524,0.1835453391404506,0.0
73,54.11012167748704,97314.60541699144,0.1951992988265783,0.0
74,54.4147023241808,98312.46200311767,0.203516215295275,0.0
75,55.22302403332712,103052.28078721746,0.2061631248050296,0.0
76,56.85197491824204,106849.67946219796,0.2205193544021308,0.0
77,59.8554306637412,143437.75428682775,0.2476237270174933,0.0
78,63.89652564254472,230611.6143803585,0.2801143803421879,0.0
79,65.2776809626194,193358.3018316445,0.3041955284716723,0.0022508104555887
80,63.38175800001756,136064.70284489478,0.319372112782857,0.1084236568750901
81,59.8501339305513,142744.79832424008,0.2611786568761547,0.3127586323187014
82,56.246348911311706,123757.80494933749,0.2214867444148489,0.4036831416160115
83,53.14434313943061,106156.72349961028,0.3077757407913997,0.426695092513817
84,50.41056795884304,101001.13113795791,0.3087038685959734,0.4109031836989603
85,48.42860172523563,91632.3665237724,0.2673257749622058,0.343401974497991
86,46.88187055848271,86005.5641075604,0.2172699045425095,0.2502856396472476
87,46.40483291828818,88694.23324240063,0.2058175341348115,0.1288342392839401
88,47.26014716530403,99088.5726812159,0.1950597905598349,0.0647425528210762
89,50.07838078716591,127139.4300467654,0.2149267104360137,0.0124280120939355
90,52.9972672629572,144380.17439594702,0.2773841969620617,0.0
91,53.52969039788767,132378.1771239283,0.3254023277421831,0.0
92,53.50298058795331,129550.91679657054,0.3764891507690831,0.0
93,52.319057606270505,110425.33222915044,0.355324173973556,0.0
94,50.08075949935393,115774.95226032737,0.3137648582055527,0.0
95,48.02700827795826,116107.57112236944,0.3000517059966885,0.0
96,46.64563152593461,91161.1564692128,0.290065191946824,0.0
97,46.12555804103122,73670.94797349961,0.2858936177381038,0.0
98,46.091897494589205,77024.85483242401,0.2673400626304801,0.0
99,46.650858590718016,76969.41835541699,0.275763573920764,0.0
100,47.9860786345696,90052.42692907248,0.2844051390108703,0.0
101,50.77361518695567,103218.5902182385,0.2800714869099897,0.0
102,54.527121480343645,131574.34820732658,0.2763165346387349,0.0
103,56.15932579549752,130881.39224473888,0.2692598098529023,0.0007931663076914
104,55.21687108160665,94515.06332813718,0.2114442030091426,0.1487460272913144
105,53.31064237920776,73892.69388152767,0.1253135835672977,0.5497044017211384
106,51.20008438260004,80572.78936087295,0.097704912677273,0.6448033620488404
107,48.83546701850621,68681.66504286828,0.0801904941328918,0.6702709010877685
108,46.4534187653044,63830.97330475448,0.0551402653036738,0.6929802244314546
109,44.68854465063099,55376.910561184726,0.0440964747438389,0.7049269366050538
110,43.29179786731432,54185.0263055339,0.047127499388093,0.7222550029400469
111,42.30991983207507,52826.83261886204,0.0576063553859813,0.6463271135576948
112,42.24034984977694,55986.71180826188,0.0586180868188035,0.4251718609662174
113,44.06999757778942,93960.69855806704,0.0535633505147217,0.0712868178161045
114,46.79184019662433,87807.24961028839,0.0813466861996976,3.5423429156507257e-05
115,47.25054935548096,70705.09645362431,0.1384979221558323,0.0
116,47.49009796909185,64911.98460639127,0.1976884188323374,0.0
117,47.2758066438039,63359.76325019485,0.254096673769587,0.0
118,46.173047828014816,60227.60229929852,0.3017121673505627,0.0
119,44.720771287441046,61502.64127045986,0.3106099868979914,0.0
120,43.54437406808686,41074.2994933749,0.3227221683584095,0.0
121,43.08386936490131,37858.98382696805,0.3338530384661531,0.0
122,43.06799098478201,37443.21024941543,0.3292195756005087,0.0
123,43.56205503247413,39438.92342166796,0.2840866984858301,0.0
124,44.44657617605091,46728.82014809041,0.2218881865476447,0.0
125,45.99481017861231,49639.23519095869,0.1999739231636791,0.0
126,47.94251019485459,62251.03371005456,0.2006333191274926,0.0
127,49.51495511013241,67739.24493374903,0.2088436722578168,0.0015174326971939
128,49.89358880830344,67517.49902572096,0.213067075420536,0.1214136460465533
129,48.84773595664412,67850.11788776306,0.1472756512850046,0.4981447133853783
130,47.07891695701453,50332.19115354637,0.1073339555107623,0.5872029161913491
131,44.82627500800471,45758.68180046765,0.1272260510642382,0.583104399711906
132,42.7604593778188,42404.774941543255,0.1913923578336092,0.5796559039735675
133,41.08436754277276,36667.09957131722,0.2686304068341612,0.5196783165061342
134,39.84681735298629,35253.469407638346,0.3559376864156648,0.4699483733801253
135,39.32070065394284,35392.060600155884,0.4456090756604996,0.3998940005286749
136,39.47896090184058,33950.7121979735,0.5011723964197442,0.3354178458537557
137,41.16611384190197,42792.83028059236,0.504015335349027,0.0822647706678
138,43.35036211945319,39466.64166017147,0.6192992300530319,1.7394219552024758e-06
139,43.491238137519545,35558.37003117693,0.7070295452691191,0.0
140,43.15322226741726,30125.59528448948,0.744596779401531,0.0
141,42.51395479835255,27908.136204208884,0.7545839618457993,0.0
142,41.22176799015893,22918.85327357755,0.7532245078108127,0.0
143,39.58193018811375,16405.06722525331,0.7255162999544069,0.0
144,38.133183682157664,13605.525136399068,0.7053807239219638,0.0
145,37.15944582948735,-1334.6054169914278,0.7035473767667315,0.0
146,36.63303365542983,-5353.75,0.7039688241307321,0.0
147,36.397384538286246,1187.754286827745,0.6988275215607227,0.0
148,36.56053403510579,4486.224668745126,0.6964274209680129,0.0
149,37.280934350207545,16571.37665627436,0.7107430426895112,0.0
150,38.36997173998502,26300.47837100545,0.7227315992609123,0.0
151,39.6045444066649,25690.677123928293,0.7345013046336957,3.331638138146083e-05
152,40.7892803438662,26743.97018706157,0.725622630960094,0.010254213418442
153,41.7305616933457,30125.59528448948,0.676217582559451,0.0430719612832997
154,41.91818445869364,30957.1424395947,0.6606884141290523,0.0625597982210117
155,41.66431234683895,29210.89341387373,0.6585743600412737,0.0982240152945223
